stage,Cardiomyocyte,Epithelial.cell,Granulocyte,Hepatocyte,Ionocyte,Macrophage,Mesenchymal.cell,Mt.rich.cell,Neural.progenitor.cell,Neurosecretory.cell,Osteoblast,Primordial.germ.cell,Radial.glia
24hpf,0,0,0,0,0,0,1,0,3,0,0,0,0
72hpf,0,0,0,0,0.281848056003223,0,0,0.281848056003223,0.563696112006446,0.281848056003223,0,0,0.281848056003223
21Day,0.739973720528564,0.369986860264282,0,0,0,0.369986860264282,0,0,0,0,0.369986860264282,0,0
3Month,0,0.104017006644673,0,0,0,0.104017006644673,0,0,0,0,0,0.520085033223363,0
22Month,0,0,0.136649431988133,0.683247159940666,0,0,0,0,0,0,0,0.683247159940666,0
