stage,Endothelial.cell,Epithelial.cell,Hepatocyte,Keratinocyte,Macrophage,Mesenchymal.cell,Neural.cell,Neural.progenitor.cell,Neurosecretory.cell,Osteoblast,Pancreatic.cell,Retinal.cell
24hpf,0,0,0,0,0,0,1,2,2,0,0,0
72hpf,0.281848056003223,0,0,0.281848056003223,0,0,8.73728973609992,1.40924028001612,0.281848056003223,0.281848056003223,0.281848056003223,0.281848056003223
21Day,0,0.369986860264282,0.369986860264282,0.369986860264282,0,0.369986860264282,4.43984232317139,0.739973720528564,0,0,0,0
3Month,0,0,0.208034013289345,0,0.104017006644673,0,0,0,0,0,0,0
22Month,0,0,0,0,0,0.136649431988133,0,0,0.136649431988133,0,0,0
