stage,Endothelial.cell,Epithelial.cell,Granulocyte,Hepatocyte,Intestinal.bulb.cell,Keratinocyte,Macrophage,Osteoblast,T.cell
72hpf,0,0,0,0,0,0.563696112006446,0,0,0
21Day,0,0.369986860264282,0,0,0,0,0,0.369986860264282,0
3Month,0,0.624102039868036,0,0.104017006644673,0.416068026578691,0,0.104017006644673,0,0
22Month,0.136649431988133,0.273298863976266,0.409948295964399,0.546597727952532,0,0,0.273298863976266,0,0.136649431988133
