stage,Enterocyte,Erythrocyte..Liver.,Granulocyte,Hepatocyte,Intestinal.bulb.cell,Keratinocyte,Macrophage,Mesenchymal.cell,Mesenchymal.cell..caudal.fin.,Muscle.cell,Neurosecretory.cell
72hpf,0,0,0,0,0,0,0,0.281848056003223,0,0,0
21Day,0,0,0,0,0,0,0,0.369986860264282,0,0,0
3Month,0,0,0,0,0.312051019934018,0.312051019934018,0,0.520085033223363,0,0,0.104017006644673
22Month,0.136649431988133,0.136649431988133,0.136649431988133,0.546597727952532,0,0,0.136649431988133,2.049741479822,0.136649431988133,0.136649431988133,0
