stage,Epithelial.cell,Granulocyte,Granulosa.cell,Hepatocyte,Mesenchymal.cell,Mt.rich.cell,Neural.progenitor.cell
24hpf,0,0,0,0,0,0,1
72hpf,0,0,0,0,0.281848056003223,0,0.84554416800967
21Day,0,0,0,0,0,0,0.369986860264282
22Month,0.136649431988133,0.136649431988133,0.136649431988133,0.683247159940666,0,0.409948295964399,0
