stage,Epithelial.cell,Hepatocyte,Macrophage,Neural.cell,Spermatocyte
24hpf,1,0,1,0,0
72hpf,0,0,2.25478444802579,1.97293639202256,0
21Day,0.739973720528564,0,1.10996058079285,1.47994744105713,0
3Month,0,0.208034013289345,0,0,0.104017006644673
