stage,Epithelial.cell,Hepatocyte,Neural.cell,Neural.progenitor.cell,Primordial.germ.cell,Spermatocyte,T.cell
72hpf,0,0,0,0.281848056003223,0,0,0
21Day,0,0,0.369986860264282,0,0.369986860264282,0,0
3Month,0.104017006644673,0.104017006644673,0,0,0.832136053157381,0.520085033223363,0.104017006644673
