stage,Cardiomyocyte,Epithelial.cell,Epithelial.cell..Brain.,Erythrocyte,Goblet.cell,Granulosa.cell,Hepatocyte,Intestinal.bulb.cell,Neural.cell,Neural.progenitor.cell,Neurosecretory.cell,Oligodendrocyte,Osteoblast,Radial.glia
24hpf,0,0,0,0,0,0,0,0,0,4,0,0,0,0
72hpf,0.281848056003223,0,0.281848056003223,0.281848056003223,0,0,0,0,4.79141695205479,0,0,0.563696112006446,0.281848056003223,0
21Day,0,0.369986860264282,0.369986860264282,0,0,0,0,0,3.69986860264282,0,0.739973720528564,0.369986860264282,0,0.369986860264282
22Month,0,0.136649431988133,0,0,0.136649431988133,0.136649431988133,1.6397931838576,0.273298863976266,0,0,0.136649431988133,0,0,0
