stage,Enterocyte,Epithelial.cell,Erythrocyte,Erythroid.progenitor.cell,Goblet.cell,Granulocyte,Hepatocyte,Immune.cell,Immune.progenitor.cell,Intestinal.bulb.cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal.cell,Mt.rich.cell,Muscle.cell,Nephron.cell,Neural.cell,Neural.progenitor.cell,Pancreatic.cell,Primordial.germ.cell,Radial.glia,Spermatocyte
24hpf,0,0,0,0,0,0,0,0,0,0,1,5,0,0,0,0,0,0,2,0,0,0,0
72hpf,0,0.84554416800967,0,0,0,0,0,0,0,0,0.563696112006446,8.73728973609992,0,0.281848056003223,0,0,0,0.281848056003223,0,0,0,0,0
21Day,0,7.02975034502136,0.369986860264282,0.369986860264282,0,0,0,0,0,0,1.10996058079285,2.21992116158569,0,0,0,0,0,0,0,0,0,0,0
3Month,0,10.4017006644673,0,0,0,0.208034013289345,0.728119046512708,0.104017006644673,0.104017006644673,0.312051019934018,1.97632312624878,0.312051019934018,0.312051019934018,0.104017006644673,0,0.104017006644673,0.520085033223363,0,0.104017006644673,0.104017006644673,0.416068026578691,0,0.104017006644673
22Month,0.136649431988133,0.819896591928799,0,0,0.273298863976266,0,0.683247159940666,0,0,0,0,0,0,0,0.136649431988133,0,0,0,0,0,0.136649431988133,0.136649431988133,0
