stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Fibroblast,Goblet_cell,Granulocyte,Granulosa_cell,Hatching_gland,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Osteoblast,Pancreatic_cell,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_cone_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,3,11,0,25,3,1,0,0,0,0,0,0,1,0,0,0,0,2,15,3,51,0,0,0,0,37,1117,2,0,7,0,0,0,0,0,3,0,0,0
72hpf,20.57,16.63,0,21.42,19.17,18.04,0,0.28,0,0,0.56,0,0,0.28,0,1.41,0,22.27,100.62,2.25,43.12,0,5.36,1.13,5.64,2580.6,318.77,15.22,6.2,37.77,2.82,0,42.28,69.33,58.06,10.71,0,0,0
21Day,20.72,11.1,1.85,43.29,9.99,33.3,0,5.92,0,0.37,1.11,0,0,3.7,2.96,6.66,5.92,3.7,21.83,7.4,83.62,0.74,0.74,12.58,0,765.13,146.88,12.95,6.29,30.71,26.64,0.37,65.86,144.66,313.38,14.43,0,0,6.29
3Month,0.94,10.4,0.1,8.32,1.46,0,0.42,0.1,0.1,2.7,1.25,0.31,0,8.43,0.94,0.62,2.08,1.98,2.7,1.56,20.7,4.26,0.21,2.7,1.87,18.2,2.18,12.9,0.94,0.73,1.14,17.99,7.18,1.77,0.52,1.56,6.76,1.35,0.94
22Month,0.27,9.29,0.14,4.37,0.41,0,0.68,0.14,0,0.27,0.27,1.5,0,21.32,0.41,0.68,1.37,0,0.41,1.09,5.06,0.14,0.68,0.41,0,6.56,0.41,6.29,0.55,0,0.27,3.96,2.6,14.35,0,0.14,0.68,0,0.55
