stage,Endothelial.cell,Epithelial.cell,Granulocyte,Hepatocyte,Immune.cell,Keratinocyte,Macrophage
24hpf,0,0,0,0,0,1,1
21Day,0,1.10996058079285,0,0,0,0,0
3Month,0.936153059802054,2.70444217276149,0.104017006644673,0.208034013289345,0.104017006644673,1.04017006644673,0
