stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Goblet_cell,Granulocyte,Granulosa_cell,Hatching_gland,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Oocyte,Osteoblast,Pancreatic_cell,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_cone_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,0,0,0,1,0,12,0,1,0,0,0,2,0,0,0,0,0,3,0,1,0,0,0,0,19,25,0,0,0,0,0,0,0,0,0,0,0,0,0
72hpf,20.57,3.38,0,11.84,1.97,263.81,0,1.97,0,0.56,0,0,0.28,0,1.41,0,5.36,29.31,1.69,19.17,0,0.28,0.56,0,2308.05,76.66,1.69,2.54,0,27.62,0.56,0,13.81,1.69,2.54,3.66,0,0,0
21Day,10.36,1.11,0.37,17.76,0.37,702.61,0,118.77,0,1.11,0,0,1.48,2.22,4.07,5.55,1.85,13.32,5.55,18.87,0,0,4.44,0,689.66,32.56,0.74,4.81,0,15.17,32.56,0,4.81,24.05,11.1,1.85,0,0,3.7
3Month,0.21,0.21,0,3.12,0,0,6.24,3.22,0.52,0.62,1.35,0,3.74,0.73,0.21,0.94,0.21,0.31,1.35,1.46,0.31,0,0.31,0.1,9.15,0.42,0.83,0.1,0,0,0.21,1.14,0.31,0.42,0,0,0,4.16,0.42
22Month,0.14,1.09,0.41,1.23,0,0,3.83,3.96,0.41,2.32,0.96,0,20.77,0.82,0.41,2.19,0,0.27,1.64,2.19,0,0.82,0.82,0,7.93,0.14,1.23,0.68,0.55,0,0.14,5.19,0.68,31.57,0,0,0.14,0,0
