stage,Cardiomyocyte,Endothelial.cell,Epithelial.cell,Epithelial.cell..Brain.,Erythrocyte,Erythroid.progenitor.cell,Goblet.cell,Granulocyte,Hatching.gland,Hepatocyte,Immune.cell,Immune.progenitor.cell,Intestinal.bulb.cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal.cell,Nephron.cell,Neural.cell,Neural.progenitor.cell,Oligodendrocyte,Osteoblast,Radial.glia,Retinal.cell,Retinal.cone.cell,Retinal.pigment.epithelial.cell,Smooth.muscle.cell,Spermatocyte,T.cell
24hpf,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
72hpf,0,0,0.563696112006446,0,0.281848056003223,0,0,0,0,0,0,0,0,0.281848056003223,0.563696112006446,0,0,0,1.69108833601934,0.563696112006446,0,0.563696112006446,0,0,0,0.563696112006446,0,0,0
21Day,0.369986860264282,0,1.10996058079285,0.369986860264282,0,0.369986860264282,0,0,0,0,0,0.369986860264282,0.369986860264282,0,0.369986860264282,0,2.21992116158569,0,3.32988174237854,0.739973720528564,0,0.369986860264282,0.369986860264282,1.10996058079285,1.47994744105713,0,0,0,0
3Month,0,0,0.312051019934018,0,0,0,0,0.104017006644673,0,0.936153059802054,0.208034013289345,0,0.936153059802054,0,0,0,0,0.104017006644673,0,0,0,0,0.104017006644673,0,0,0,0.104017006644673,0.104017006644673,0.208034013289345
22Month,0,0.136649431988133,0,0,0,0,0.136649431988133,0,0,0.546597727952532,0,0,0.546597727952532,0,0,0,0,0,0,0,0.136649431988133,0,0,0,0,0,0,0,0.136649431988133
