stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Goblet_cell,Granulocyte,Granulosa_cell,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Osteoblast,Pancreatic_cell,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_cone_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3,0,0,0,0,1,350,0,0,0,0,0,0,0,0,1,0,0,0
72hpf,4.23,0.28,0,0.85,0.56,1.97,0,0,0,0,0,0,0,0,0,0.56,3.66,0.28,3.38,0,0.28,0,0,133.03,29.88,0,0.56,5.36,0,0,114.71,0.28,1.13,1.97,0,0,0
21Day,1.11,0.37,0.37,1.85,0,2.22,0,0.74,0,0.37,0,1.11,0,1.85,0.74,0,0.37,1.11,6.29,0,0,0.74,0,66.23,13.32,0.37,0.74,1.85,3.7,0.37,57.35,2.22,0.74,0.74,0,0,0
3Month,0.1,0.1,0,2.5,0.1,0,0,0.21,0.21,0.62,0.1,3.85,0.31,0.31,0.83,0.1,0.94,0.83,8.43,2.5,0.1,0,0.1,0.62,0.52,0,0,0.1,0.1,2.7,10.09,0,0,3.12,0.31,0.52,0.62
22Month,0,0.27,0.27,1.09,0,0,0.14,0,0.14,1.23,0.41,18.04,0.27,0.27,1.37,0.41,0.14,1.09,5.88,0.41,0.55,0,0,0.41,0.55,0,0.14,0,0.14,3.28,20.91,0.55,0,2.19,0.14,0,0.27
