stage,Cardiomyocyte,Epithelial.cell,Erythrocyte,Granulocyte,Hepatocyte,Immune.progenitor.cell,Ionocyte,Macrophage,Mesenchymal.cell,Neural.progenitor.cell,Neurosecretory.cell,Pancreatic.cell,Primordial.germ.cell,Spermatocyte,T.cell
24hpf,0,0,0,0,0,0,0,0,4,9,0,0,0,0,0
72hpf,0,0,0,0,0,0,0.281848056003223,0,0,0.563696112006446,0,0,0,0,0
21Day,0,0,0.369986860264282,0,0,0,0,0.369986860264282,0,0,0,0,0,0,0
3Month,0.104017006644673,0,0,0.104017006644673,0,0,0,0.312051019934018,0,0,0.104017006644673,0,0.208034013289345,0.104017006644673,2.08034013289345
22Month,0,0.136649431988133,0,0.683247159940666,0.546597727952532,0.136649431988133,0,0.683247159940666,0.546597727952532,0,0,0.136649431988133,0,0,6.83247159940665
