stage,Epithelial.cell,Goblet.cell,Granulocyte,Hepatocyte,Immune.cell,Intestinal.bulb.cell,Mesenchymal.cell,Neural.cell,Neural.progenitor.cell,Primordial.germ.cell,Radial.glia,Spermatocyte,T.cell
24hpf,0,0,0,0,0,0,1,1,1,0,0,0,0
3Month,0.416068026578691,0.208034013289345,0.208034013289345,0.312051019934018,0.104017006644673,0.208034013289345,0,0,0,3.53657822591887,0.104017006644673,1.66427210631476,0.208034013289345
