stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Fibroblast,Goblet_cell,Granulocyte,Granulosa_cell,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Oocyte,Osteoblast,Pancreatic_cell,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_cone_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
72hpf,0,0,0,0.56,0.28,0.28,0,0,0,0,0,0,0.85,0,0,0,0.85,0,0,0.28,0,11.84,0,0.28,1.41,0,0,0,0,0.56,0,0,0,0,0,0,0,0,0
21Day,8.88,0.74,4.07,15.54,1.48,8.51,0,2.96,0,5.18,1.11,0.37,153.91,0,2.96,2.59,2.22,9.62,3.33,17.02,0,1.11,2.59,0.74,20.72,8.51,1.48,1.11,0,8.14,12.58,0.37,1.48,1.11,2.22,0.37,0.74,0,2.59
3Month,1.14,4.99,13.63,137.41,0.31,0,7.59,0.83,0.62,385.07,19.87,0.31,2916.64,24.55,0.94,74.27,13.73,18.62,19.04,22.99,5.51,6.45,14.98,51.18,2.81,0.31,9.36,3.22,0,1.46,46.18,11.55,1.35,0.1,0,0.21,8.01,9.88,16.23
22Month,1.5,7.11,8.2,48.65,0,0,14.35,0.68,0,150.72,17.49,3.69,4273.44,7.52,1.64,49.6,2.46,3.42,15.58,21.59,0.68,102.76,6.56,1.78,1.37,0,12.71,5.33,2.46,0.96,7.11,3.28,2.87,1.23,0,0.14,0.55,0,8.61
