stage,Epithelial.cell,Epithelial.cell..Brain.,Erythrocyte..Liver.,Granulocyte,Hepatocyte,Intestinal.bulb.cell,Macrophage,Neural.cell,Oligodendrocyte,Pancreatic.cell,Primordial.germ.cell
24hpf,0,0,0,0,0,0,1,0,0,0,0
72hpf,0,0.281848056003223,0,0,0,0,0,0.281848056003223,0,0.281848056003223,0
21Day,0.369986860264282,0,0,0,0,0,0,0,0.369986860264282,0,0
3Month,0.104017006644673,0,0,1.35222108638074,0,0.208034013289345,0.208034013289345,0,0,0,0
22Month,0,0,0.273298863976266,1.09319545590506,0.136649431988133,0.136649431988133,0.136649431988133,0,0,0,0.136649431988133
