stage,Cardiomyocyte,Epithelial.cell,Intestinal.bulb.cell,Keratinocyte,Mesenchymal.cell,Neural.cell,Neural.progenitor.cell,T.cell
24hpf,1,0,0,0,1,0,10,0
72hpf,0,0,0,0,0.281848056003223,1.69108833601934,0,0
21Day,0,0,0,0.369986860264282,1.10996058079285,4.80982918343567,0.369986860264282,0.369986860264282
22Month,0,0.136649431988133,0.136649431988133,0,0,0,0,0
