stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Fibroblast,Goblet_cell,Granulocyte,Granulosa_cell,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Oocyte,Osteoblast,Pancreatic_cell,Pancreatic_macrophage,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_cone_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0
72hpf,0,0,0,0,0,0.28,0,0,0,0,0,0,0,0,0,0,0,1.41,0,1.41,0,0,0,0,0,0.28,0,0,0,0.56,0,0,0,0,0,0.28,0.28,0,0,0
21Day,0.74,0.37,0,4.07,0,1.85,0,0.37,0,0,0,0,0,0,22.94,0,0,1.85,59.2,5.18,0,0,0.74,0,3.7,0.74,0,0,0,0.74,1.85,0,0,0,0.37,0.37,0.37,0,0,8.88
3Month,1.87,4.58,2.5,536.42,0.31,0,4.99,2.6,0.1,50.76,21.12,0,63.76,190.87,59.39,55.96,15.39,27.77,623.48,29.12,5.62,0.1,5.1,4.37,9.26,0.62,6.14,2.91,0,1.14,10.09,1.04,12.79,0.94,0.42,0,0,5.93,11.23,357.19
22Month,0.27,5.19,24.73,208.66,0.14,0,3.01,2.05,0,54.93,17.49,6.7,65.73,20.77,48.24,631.32,7.38,25.55,224.52,11.34,0.41,1.91,4.65,0.68,1.91,0.14,19.68,1.91,0.96,0.14,3.42,0,1.64,1.5,1.09,0,0,0.96,0,180.38
