stage,Epithelial.cell,Goblet.cell,Granulocyte,Hepatocyte,Immune.progenitor.cell,Intestinal.bulb.cell,Keratinocyte,Macrophage,Neural.cell,Neural.progenitor.cell,Osteoblast,Primordial.germ.cell,Smooth.muscle.cell,T.cell
24hpf,0,0,0,0,0,0,0,0,0,2,0,0,0,0
72hpf,0,0,0,0,0,0,0,0,0.84554416800967,0,0,0,0,0
21Day,0,0,0,0,0,0,0,0.369986860264282,1.47994744105713,0,0.369986860264282,0,0,0
3Month,0,0.104017006644673,0.104017006644673,0.104017006644673,0,0.104017006644673,0.104017006644673,0,0,0,0,0.104017006644673,0,0
22Month,0.273298863976266,0,0.273298863976266,1.91309204783386,0.136649431988133,0,0,0.136649431988133,0,0,0,0,0.136649431988133,0.136649431988133
