stage,Epithelial.cell,Granulocyte,Hepatocyte,Immune.cell,Immune.progenitor.cell,Keratinocyte,Neural.progenitor.cell,Osteoblast,Primordial.germ.cell,Smooth.muscle.cell,T.cell
24hpf,1,0,0,0,0,0,1,1,0,0,0
72hpf,0,0,0,0,0,0.281848056003223,0,0.281848056003223,0,0,0
21Day,0,0.369986860264282,0,0,0,0,0,0.369986860264282,0,0,0.369986860264282
3Month,0,0.104017006644673,0,0,0.104017006644673,0,0,0,0.208034013289345,0.104017006644673,0.104017006644673
22Month,0,0,0.546597727952532,0.136649431988133,0,0,0,0,0,0,0
