stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Fibroblast,Goblet_cell,Granulocyte,Granulosa_cell,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Oocyte,Osteoblast,Pancreatic_cell,Primordial_germ_cell,Radial_glia,Retinal_cone_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,1,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0
72hpf,0.28,0.85,0,1.13,0.28,1.13,0,0,0,0,0,0,0,0,0,0,0,1.69,0,2.54,0,0,0,0,1.41,1.13,0,0,0,3.38,0,0,0.85,0,0,0,0,0
21Day,0.37,0.74,0,2.59,0,4.07,0,0.37,0,0,0,0,0,0,0.74,0,0,2.96,0.74,7.4,0,0,2.22,0,0.74,2.22,0,0,0,4.07,0,0,1.11,0.37,0,0,0,0
3Month,0.42,5.41,0,12.69,0.1,0,0.73,0.42,0,0.42,4.78,0,34.95,5.62,0.52,5.62,0.42,7.39,3.64,20.08,8.22,0.1,1.35,2.81,0.94,0.1,0.31,0.42,0,0.94,1.66,7.39,0.31,0,0.42,3.95,4.06,2.7
22Month,0,3.14,0.14,3.28,0.14,0,0.82,0.14,0.14,0.27,6.56,2.05,33.34,3.42,0.27,2.46,0,1.37,3.69,13.25,0.41,1.37,0.68,0.27,0,0.27,0.14,0.68,0.14,0.27,0,0.14,0.27,0,0,0,0,0.82
