stage,Cardiomyocyte,Hepatocyte,Keratinocyte,Mesenchymal.cell,Neural.cell,Neural.progenitor.cell,Osteoblast,Pancreatic.cell,Primordial.germ.cell
24hpf,0,0,0,1,0,0,0,0,0
72hpf,14.9379469681708,0,0,0.281848056003223,3.38217667203868,0.281848056003223,0,0,0
21Day,4.43984232317139,0,0,0.369986860264282,0,0,0.369986860264282,0.369986860264282,0
22Month,0,0.546597727952532,0.136649431988133,0,0,0,0,0,0.136649431988133
