stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Goblet_cell,Granulocyte,Granulosa_cell,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Oocyte,Osteoblast,Pancreatic_cell,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,1,3,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2,2,1,0,0,0,0,5,3,0,0,0,0,0,0,0,0,0,0,0,0
72hpf,0.85,1.69,0,4.23,0.28,0.85,0,0,0,0,0,0,0,0,0,5.36,21.98,0.28,12.12,0,0.28,0.56,0,3.95,8.17,0,0,0,14.09,0,0,0.28,0,0,0,0,0
21Day,0,0.74,0,7.4,0.37,0.74,0,0.37,0,0,0,0,0.37,0.74,0,2.22,6.66,1.11,4.81,0,0,1.48,0,3.33,5.55,0,1.11,0,3.33,0,0,0.37,0,0,0,0,0
3Month,0.1,6.03,0,24.76,0,0,0,0.21,0.94,2.18,0.31,10.09,4.78,0.31,3.95,2.18,1.87,2.5,3.54,0.94,0,1.14,0.42,0.42,0.42,0.21,2.81,0,0.62,0.62,12.9,0.1,0,0,3.43,14.25,1.46
22Month,0,6.29,0.55,11.75,0,0,0.27,0,1.23,4.65,15.85,128.72,2.19,0.14,4.51,0.96,0.27,2.73,4.1,0.14,0.82,1.23,0.14,0.55,0,0.55,1.78,0.27,0.14,0.14,1.91,0.41,0.14,0.14,0.55,0.14,0.41
