stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Fibroblast,Goblet_cell,Granulocyte,Granulosa_cell,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Oocyte,Osteoblast,Pancreatic_cell,Pancreatic_macrophage,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_cone_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,5,6,0,23,1,0,0,0,0,0,0,0,0,0,0,0,2,20,9,44,0,1,0,0,10,507,1,0,0,9,0,0,0,0,0,0,1,0,0,0
72hpf,8.74,2.54,0,12.97,1.97,8.74,0,1.41,0,0,0.28,0,0,0,2.82,0,7.89,26.21,2.54,40.3,0,1.97,0.28,0,200.68,151.07,0.56,1.97,0,24.8,1.13,0,0,13.25,0.56,0.85,1.13,0,0,0
21Day,16.28,1.11,0,21.46,0.37,17.39,0,13.69,0,0,0.74,0.37,0.37,1.48,9.25,1.11,1.11,6.29,4.81,36.26,0,0,2.59,0,39.59,37.37,0.37,1.48,0,14.06,2.22,0,1.11,3.33,1.11,0.74,0.74,0,0,1.85
3Month,0.62,3.74,0.94,46.39,0.52,0,0.83,2.08,0.31,4.26,6.97,0,18.1,7.49,3.95,6.66,2.91,12.48,9.88,16.02,3.54,0.21,3.33,2.08,3.12,2.39,4.89,3.85,0,1.25,2.81,0.1,189,1.98,0,0,0.52,7.49,81.24,11.96
22Month,0.14,4.78,1.09,18.58,0,0,1.5,1.91,0.14,2.05,8.34,4.1,31.7,3.69,9.02,7.65,0.14,3.01,13.25,14.89,0.82,1.23,2.19,0.14,3.55,0.96,2.73,7.11,3.69,0.96,0.27,0,31.29,3.83,1.37,0,0.27,0.55,0,3.01
