stage,Cardiomyocyte,Endothelial.cell,Enterocyte,Epithelial.cell,Epithelial.cell..Brain.,Erythrocyte..Liver.,Erythroid.progenitor.cell,Goblet.cell,Granulocyte,Granulosa.cell,Hepatocyte,Immune.cell,Immune.progenitor.cell,Intestinal.bulb.cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal.cell,Mesenchymal.cell..caudal.fin.,Mt.rich.cell,Muscle.cell,Neural.cell,Neural.progenitor.cell,Neurosecretory.cell,Oligodendrocyte,Oocyte,Osteoblast,Pancreatic.cell,Pancreatic.macrophage,Primordial.germ.cell,Radial.glia,Retinal.cell,Retinal.pigment.epithelial.cell,Smooth.muscle.cell,Spermatocyte,T.cell
24hpf,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
72hpf,0.281848056003223,0,0,0,0.281848056003223,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.84554416800967,1.40924028001612,0,0,0,0.281848056003223,0,0,0,0,0,0,0,0,0
21Day,0,0,0,0.739973720528564,0,0,0.369986860264282,0,0,0,0.369986860264282,1.10996058079285,1.47994744105713,0,0,0.369986860264282,0.369986860264282,0,0,0,0.369986860264282,0.739973720528564,0.739973720528564,0,0,0,0,0.369986860264282,0,0,0.369986860264282,0,0.369986860264282,0,0,2.21992116158569
3Month,0,0.312051019934018,0.208034013289345,2.60042516611682,0,0,0.104017006644673,0.624102039868036,3.32854421262952,0,11.441870730914,123.260152873937,0,1.1441870730914,0.312051019934018,0.208034013289345,1.24820407973607,0.728119046512708,0.104017006644673,0,11.753921750848,0.312051019934018,0,0.104017006644673,0.104017006644673,0,0,0.624102039868036,0.312051019934018,3.32854421262952,0,0,0,0.832136053157381,12.4820407973607,3.4325612192742
22Month,0.273298863976266,0.273298863976266,0.546597727952532,4.37278182362026,0,0.273298863976266,0.136649431988133,1.09319545590506,2.32304034379826,1.6397931838576,218.502441749025,19.4042193423149,0.819896591928799,0.683247159940666,0.546597727952532,0.273298863976266,2.18639091181013,0.956546023916932,0,3.27958636771519,6.42252330344226,0.136649431988133,0,0.136649431988133,0.136649431988133,0.409948295964399,0.136649431988133,0.136649431988133,0,0.273298863976266,0.409948295964399,0.273298863976266,0,0.273298863976266,0,4.91937955157279
