stage,Cardiomyocyte,Endothelial.cell,Erythrocyte,Intestinal.bulb.cell,Keratinocyte,Macrophage,Mesenchymal.cell,Neural.progenitor.cell,Radial.glia
24hpf,0,1,0,0,0,0,1,5,0
72hpf,0.281848056003223,0,0,0,0,0,0,0.563696112006446,0.281848056003223
21Day,0,0,0.369986860264282,0.369986860264282,0.369986860264282,0.369986860264282,0.369986860264282,0,0
