stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Goblet_cell,Granulocyte,Granulosa_cell,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Oocyte,Osteoblast,Pancreatic_cell,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,0,0,0,0,1,11,0,0,0,0,0,0,0,0,0,0,0,0
72hpf,0.85,0.28,0,0.85,0,4.79,0,0,0,0.28,0,0,0,0,0,0.85,1.13,0.28,1.69,0,0,0,0.56,7.33,7.05,0,0.28,0,2.25,0,0,0.85,0,0.28,0,0,0
21Day,0.74,0,0,1.85,0.37,4.44,0,0.74,0,0,0.37,0,0,3.33,0.37,0,0.37,0.74,4.44,0,0,0,0,3.7,1.48,0.37,0,0,1.48,0.37,0.37,0.74,0,0,0,0,1.11
3Month,0.21,1.14,0.31,7.91,0,0,0.52,0.21,1.25,1.77,0,9.36,0.94,1.14,2.91,1.04,2.08,2.08,2.6,0.42,0,0.83,0.42,0.21,0,0.73,0.52,0,0.1,0.21,4.89,0.21,0,0,0.62,5.1,4.68
22Month,0,0.82,0.14,2.73,0,0,0.14,0.14,0.55,1.37,0.96,8.75,0.68,0.96,2.32,0.14,0.41,1.23,1.5,0,0.14,0.55,0,0.27,0.27,0.14,0.14,0.14,0.14,0,1.91,0.27,0.14,0.14,0.14,0,1.09
