stage,Epithelial.cell..Brain.,Hepatocyte,Ionocyte,Macrophage,Mesenchymal.cell,Neural.cell,Neural.progenitor.cell
72hpf,0.84554416800967,0,0.563696112006446,0,0,0,0.281848056003223
21Day,0,0,0,0,0.369986860264282,0.369986860264282,0.369986860264282
22Month,0,0.683247159940666,0,0.136649431988133,0,0,0
