stage,Cardiomyocyte,Endothelial.cell,Epithelial.cell,Erythrocyte,Erythroid.progenitor.cell,Goblet.cell,Granulocyte,Granulosa.cell,Hatching.gland,Hepatocyte,Immune.progenitor.cell,Intestinal.bulb.cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal.cell,Mt.rich.cell,Muscle.cell,Neural.cell,Neural.progenitor.cell,Neurosecretory.cell,Osteoblast,Primordial.germ.cell,Radial.glia,Smooth.muscle.cell,Spermatocyte,T.cell
24hpf,6,0,10,0,0,0,0,0,3,0,0,0,0,0,1,8,0,0,1,42,0,2,0,0,0,0,0
72hpf,0.281848056003223,0,1.12739222401289,0,0,0,0,0,0,0,0,0,0.281848056003223,0.563696112006446,0,1.12739222401289,0.281848056003223,0.281848056003223,5.91880917606769,3.10032861603546,0,0.84554416800967,0,0.281848056003223,0,0,0
21Day,0,0.369986860264282,2.21992116158569,5.17981604369995,2.21992116158569,0,0.369986860264282,0,0,0,0.739973720528564,0.369986860264282,0.369986860264282,0.369986860264282,0,0,0,0,1.47994744105713,2.21992116158569,0,0.369986860264282,0,0.369986860264282,0,0,0.369986860264282
3Month,0,0,0.104017006644673,0,0,0.104017006644673,0.104017006644673,0,0,0.936153059802054,0,0,0,0.104017006644673,0.208034013289345,0,0,0,0,0.104017006644673,0,0,0.832136053157381,0,0.104017006644673,0.208034013289345,0.104017006644673
22Month,0.136649431988133,0,0,0,0,0,0,0.136649431988133,0,0.956546023916932,0,0,0,0,0,0,0.409948295964399,0,0,0,0.136649431988133,0,0.273298863976266,0,0,0,0
