stage,Granulocyte,Hatching.gland,Hepatocyte,Immune.cell,Mesenchymal.cell,Neural.cell
24hpf,0,1,0,0,0,0
72hpf,0,0,0,0,0,0.281848056003223
21Day,0,0,0,0,1.10996058079285,0
22Month,0.273298863976266,0,0.819896591928799,0.136649431988133,0.136649431988133,0
