stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Fibroblast,Goblet_cell,Granulocyte,Granulosa_cell,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Osteoblast,Pancreatic_cell,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_cone_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,8,2,0,0,0,0,2,25,0,0,0,0,0,0,0,0,0,0,0,0
72hpf,0,0.56,0,1.41,0.28,2.25,0,0,0,0,0.28,0,0,0,0,0,0.56,3.38,0.28,2.82,0,0,0,0.28,17.76,6.2,0,0.28,2.25,0,0,1.41,0,0,0.85,0,0,0
21Day,1.48,0.37,0.37,4.44,0.74,1.85,0,0.37,0,0,0.74,0,0.37,0,1.11,0,1.11,1.85,1.48,3.33,0,0,1.48,0,5.18,3.33,0.37,0,0.74,0.37,0,0.74,0.37,0.37,1.11,0,0,0.37
3Month,0,1.77,0,12.69,0.1,0,0.1,0.52,0.1,2.6,4.37,0,16.33,4.47,0.31,7.07,1.14,5.62,4.89,4.16,0.62,0.1,1.25,0.94,0.52,0.21,1.04,0.31,0.1,0.83,6.14,0.31,0,0,0,2.08,29.85,5.51
22Month,0.41,1.91,1.37,5.19,0,0,0.27,0,0,0.96,8.61,1.91,37.85,2.6,1.09,8.61,0.27,1.23,6.15,6.15,0,1.37,0.41,0,0.41,0,1.23,0.41,0.27,0.27,2.87,0.55,0,0,0,0.41,0.14,2.32
