stage,Cardiomyocyte,Enterocyte,Epithelial.cell,Erythrocyte..Liver.,Goblet.cell,Hepatocyte,Immune.cell,Immune.progenitor.cell,Intestinal.bulb.cell,Keratinocyte,Macrophage,Mesenchymal.cell,Muscle.cell,Neural.cell,Neural.progenitor.cell,Neurosecretory.cell,Osteoblast,Primordial.germ.cell,Smooth.muscle.cell,Spermatocyte,T.cell
24hpf,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
72hpf,0,0,1.40924028001612,0,0,0,0,0,0,0.281848056003223,0,0.281848056003223,0,0.281848056003223,0.563696112006446,0.84554416800967,0,0,0,0,0
21Day,0.369986860264282,0,9.98964522713562,0,1.47994744105713,0,0,0.369986860264282,0,0.369986860264282,0,0,2.21992116158569,0.739973720528564,0,1.84993430132141,0,0,0,0,0
3Month,0,0.104017006644673,3.01649319269551,0.104017006644673,5.09683332558896,0.624102039868036,0.208034013289345,0,0.520085033223363,0.104017006644673,0,0,5.92896937874634,0,0,1.97632312624878,0.104017006644673,0.208034013289345,0.104017006644673,0.208034013289345,0.104017006644673
22Month,0,0,0.683247159940666,0,0.273298863976266,0,0,0,0.136649431988133,0.136649431988133,0.136649431988133,0,0.546597727952532,0,0,0.136649431988133,0,0,0,0,0
