stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Fibroblast,Goblet_cell,Granulocyte,Granulosa_cell,Hatching_gland,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Osteoblast,Pancreatic_cell,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_cone_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,2,12,0,88,0,0,0,0,0,0,0,0,19,0,0,0,0,5,40,3,9,0,0,0,1,1,443,0,0,0,0,0,0,0,0,2,0,0,0
72hpf,1.69,6.2,0,49.32,0.85,1.69,0,0,0,0,0,0,0,0,0,0,0,3.66,219.28,0.28,7.05,0,0.28,0,0,30.16,30.44,0,0.56,2.82,0,0,14.37,17.76,16.91,1.13,0,0,0
21Day,2.22,1.48,0.37,173.89,0.37,4.07,0,0.74,0,0.37,0,0,0,1.11,0,2.22,1.85,0.74,60.68,3.33,41.44,1.11,0,1.11,0,9.25,7.4,0,0.37,3.33,2.96,0,7.4,7.77,9.62,1.48,0,0,0.37
3Month,0.62,2.6,1.25,379.97,0.1,0,0.62,0.31,0.1,1.66,2.81,0.1,0,12.69,4.26,0.21,4.47,4.58,132.31,9.47,4.68,12.59,0.31,1.77,1.04,1.56,0.21,0.62,0.42,0.31,2.5,5.51,7.91,0.42,0,0.21,7.49,3.22,2.81
22Month,0.27,0.68,0.14,65.59,0,0,0.41,0,0,0.27,2.46,0.82,0,14.35,0.41,0.14,1.37,0.68,21.86,4.51,1.91,1.23,0.41,0.14,0,0.41,0.82,0.41,0.27,0,0.14,1.23,20.63,0.55,0,0,0.27,0,0.82
