stage,Endothelial.cell,Epithelial.cell,Epithelial.cell..Brain.,Granulocyte,Granulosa.cell,Hepatocyte,Immune.cell,Immune.progenitor.cell,Intestinal.bulb.cell,Keratinocyte,Macrophage,Mesenchymal.cell,Mt.rich.cell,Muscle.cell,Neural.cell,Neural.progenitor.cell,Oligodendrocyte,Oocyte,Pancreatic.cell,Primordial.germ.cell,Radial.glia,Retinal.cell,Spermatocyte,T.cell
24hpf,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
72hpf,0,0,5.35511306406124,0,0,0,0,0,0,1.12739222401289,0,0,0,0,1.40924028001612,0.563696112006446,0,0,0,0,0.281848056003223,0,0,0
21Day,0,0,2.21992116158569,0,0,0,0,0.369986860264282,0,0.739973720528564,0,0.369986860264282,0,0,0.369986860264282,0.739973720528564,0.369986860264282,0,0.369986860264282,0,0,0,0,0
3Month,0,0.728119046512708,0.624102039868036,0,0,0.832136053157381,0.104017006644673,0,0.104017006644673,0.416068026578691,0.208034013289345,0.104017006644673,0,0,0,0,0,0,0.104017006644673,0.104017006644673,0,0,0.104017006644673,0.208034013289345
22Month,0.273298863976266,0.409948295964399,0.956546023916932,0.546597727952532,0.136649431988133,3.82618409566773,0.273298863976266,0,0.273298863976266,0,0.546597727952532,0.136649431988133,0.546597727952532,0.136649431988133,0,0,0,0.136649431988133,0,0.683247159940666,0,0.136649431988133,0,0.136649431988133
