stage,Endothelial.cell,Epithelial.cell,Epithelial.cell..Brain.,Erythrocyte,Granulocyte,Hepatocyte,Immune.progenitor.cell,Intestinal.bulb.cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal.cell,Muscle.cell,Neural.cell,Neural.progenitor.cell,Oligodendrocyte,Osteoblast,Primordial.germ.cell,Retinal.cell,Smooth.muscle.cell,T.cell
24hpf,1,1,0,0,0,0,0,0,0,0,0,2,0,0,17,0,1,0,0,0,0
72hpf,0.281848056003223,0,0,0.563696112006446,0,0,0,0,0.563696112006446,0.281848056003223,0.281848056003223,0.84554416800967,0,7.04620140008058,1.69108833601934,0.281848056003223,0.281848056003223,0,0,0,0
21Day,0.369986860264282,0,0.369986860264282,0.369986860264282,0,0,0,0.369986860264282,0.739973720528564,0.739973720528564,0,0.369986860264282,1.10996058079285,3.32988174237854,1.47994744105713,0,0.369986860264282,0,0.369986860264282,0,0
22Month,0.136649431988133,0.409948295964399,0,0,0.546597727952532,0.819896591928799,0.136649431988133,0.273298863976266,0,0,0.136649431988133,0.136649431988133,0,0,0,0,0,0.136649431988133,0,0.136649431988133,0.136649431988133
