stage,Cardiomyocyte,Epithelial.cell,Erythrocyte,Hepatocyte,Keratinocyte,Mesenchymal.cell,Neural.cell,Neural.progenitor.cell,Neurosecretory.cell,Retinal.cell,T.cell
24hpf,11,0,0,0,0,0,2,2,0,0,0
72hpf,4.50956889605157,0.281848056003223,0.84554416800967,0,0.281848056003223,0,8.17359362409347,0.563696112006446,0,0.281848056003223,0
21Day,2.95989488211426,0,0,0,0,0.739973720528564,4.06985546290711,0.739973720528564,0,0,0
3Month,0.104017006644673,0.104017006644673,0,0.104017006644673,0,0,0.104017006644673,0,0,0,0.104017006644673
22Month,0,0,0,0.683247159940666,0,0,0,0,0.136649431988133,0,0
