stage,Epithelial.cell,Granulocyte,Granulosa.cell,Hepatocyte,Immune.cell,Keratinocyte,Mesenchymal.cell,Neural.cell,Neural.progenitor.cell,Pancreatic.cell,Primordial.germ.cell,Spermatocyte
24hpf,1,0,0,0,0,3,0,0,10,0,0,0
72hpf,0,0,0,0,0,0,0,0.281848056003223,0,0,0,0
21Day,0,0,0,0,0,0,0.369986860264282,0.369986860264282,0,0,0,0
3Month,0.208034013289345,0,0,0.208034013289345,0.104017006644673,0,0.104017006644673,0,0,0.104017006644673,0.832136053157381,0.728119046512708
22Month,0.136649431988133,0.136649431988133,0.409948295964399,1.91309204783386,0,0,0.136649431988133,0.136649431988133,0,0,0.409948295964399,0
