stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Fibroblast,Goblet_cell,Granulocyte,Granulosa_cell,Hatching_gland,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Osteoblast,Pancreatic_cell,Pancreatic_macrophage,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_cone_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,192,12,0,73,16,2,0,0,0,0,0,0,7,0,0,1,0,8,9,5,395,0,2,0,1,359,1332,1,0,25,0,0,0,0,0,0,6,0,0,0
72hpf,64.26,5.07,0,22.27,49.89,20.01,0,0.28,0,0,0,0,0,0.28,0,0.56,0.28,8.46,32.98,3.95,783.26,0,0.85,4.79,0.56,416.57,316.52,1.41,1.13,791.43,0.85,0,0.28,65.67,1.13,2.25,29.88,0,0,0
21Day,34.78,3.7,1.11,91.02,20.35,39.22,0,7.03,0,0.74,2.22,0,0,7.77,0.74,10.73,9.62,2.59,37,10.73,1516.58,2.59,0,26.64,0,185.36,106.93,2.59,2.59,408.84,42.92,0,0,31.08,6.29,16.65,5.92,3.33,0,5.55
3Month,1.04,4.78,0.94,42.65,2.91,0,0.83,0.42,0.52,13.63,10.09,0,0,10.19,3.54,0.21,4.78,0.94,5.1,17.99,275.12,47.12,0.1,4.58,0.62,6.87,1.46,2.39,0.83,16.33,2.18,0.1,4.68,30.48,0.1,0,1.35,9.67,1.87,1.66
22Month,0.41,2.46,4.24,28.56,2.87,0,2.46,0,0.41,21.04,5.88,1.23,0,16.26,0.96,0.27,12.3,0.55,1.09,10.8,283.96,6.7,0.55,3.69,0.14,3.69,0.41,2.19,0.41,5.47,0.55,0,1.09,64.64,3.69,0,0.55,0.55,0,1.5
