stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Fibroblast,Goblet_cell,Granulocyte,Granulosa_cell,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Oocyte,Osteoblast,Pancreatic_cell,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,5,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,1,0,0,0,0,4,9,0,0,0,1,0,0,0,0,1,0,0,0
72hpf,2.54,0,0,0.28,0.28,1.41,0,0.28,0,0,0,0,0,0,0,0,1.41,1.13,0.85,1.13,0,0.56,0,0,1.97,1.13,0,0,0,1.13,0,0.28,0.85,0,0.28,0,0,0
21Day,1.85,0,0.37,2.22,0,5.18,0,5.18,0,0,0,0,0.37,0,1.48,2.22,0.37,0.74,2.22,2.59,0,0,0.37,0,1.48,1.11,0,0.74,0,2.22,0.74,1.11,0,0,0.37,0,0,1.48
3Month,0.52,0.94,0.21,9.47,0.21,0,0.42,1.04,0.1,3.12,3.02,0,72.29,3.43,1.04,44,0.52,2.18,6.14,3.22,0.21,0.1,2.39,0.83,0.83,0.31,1.87,0.94,0,0,1.66,37.86,0.21,0,0.21,0.21,1.56,2.08
22Month,0.27,0.82,1.23,3.01,0,0,0.82,0.68,0,2.73,5.6,1.5,168.35,2.32,0.96,33.07,0.14,0.41,2.73,1.91,0,2.19,1.23,0,0.68,0.14,1.5,1.5,0.14,0,0.41,4.24,0.68,0.14,0,0,0,0.96
