stage,Epithelial.cell,Erythrocyte..Liver.,Hepatocyte,Immune.cell,Ionocyte,Keratinocyte,Mesenchymal.cell..caudal.fin.,Mt.rich.cell,T.cell
24hpf,0,0,0,0,0,1,0,0,0
72hpf,0,0,0,0,0,1.12739222401289,0,0,0
21Day,0.369986860264282,0,0,0,0.369986860264282,1.47994744105713,0,0,0
22Month,0.136649431988133,0.136649431988133,0.136649431988133,0.136649431988133,0,0,0.136649431988133,0.273298863976266,0.136649431988133
