stage,Cardiomyocyte,Epithelial.cell,Hatching.gland,Hepatocyte,Keratinocyte,Macrophage,Mesenchymal.cell,Neural.cell,Neural.progenitor.cell,Osteoblast,Retinal.pigment.epithelial.cell,T.cell
24hpf,1,2,1,0,0,1,2,1,16,1,0,0
72hpf,0.281848056003223,0,0,0,0.281848056003223,0,0,0.281848056003223,1.69108833601934,0,0.281848056003223,0
21Day,0,0,0,0.369986860264282,0,0,0,0.369986860264282,0.369986860264282,0.739973720528564,0,0.369986860264282
