stage,Cardiomyocyte,Endothelial.cell,Enterocyte,Epithelial.cell,Epithelial.cell..Brain.,Erythrocyte,Erythroid.progenitor.cell,Goblet.cell,Granulocyte,Granulosa.cell,Hatching.gland,Hepatocyte,Immune.progenitor.cell,Intestinal.bulb.cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal.cell,Mt.rich.cell,Muscle.cell,Nephron.cell,Neural.cell,Neural.progenitor.cell,Neurosecretory.cell,Oligodendrocyte,Osteoblast,Pancreatic.cell,Primordial.germ.cell,Radial.glia,Retinal.cone.cell,Smooth.muscle.cell,Spermatocyte,T.cell
24hpf,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,3,0,0,0,1,11,0,0,0,0,0,0,0,0,0,0
72hpf,0,0,0,0.281848056003223,0.281848056003223,0.563696112006446,0,0,0,0,0,0,0,0,0,0,0,0.281848056003223,0,0,0,2.25478444802579,4.50956889605157,0,0.281848056003223,0.84554416800967,0.84554416800967,0,0.281848056003223,0,0,0,0
21Day,0.739973720528564,0,0.369986860264282,2.21992116158569,0,0.369986860264282,1.47994744105713,0,0.369986860264282,0,0,0,0.739973720528564,0,0.369986860264282,0.739973720528564,0,2.21992116158569,0,0.369986860264282,0,0.739973720528564,0.739973720528564,0,0,0.369986860264282,0.369986860264282,0,0,0.369986860264282,0,0,0.369986860264282
3Month,0,0,0,1.24820407973607,0,0,0,0.208034013289345,0.104017006644673,0,0,3.53657822591887,0,0.208034013289345,0,0.624102039868036,0,0.728119046512708,0,0,0.104017006644673,0,0,0,0.104017006644673,0,0,4.78478230565494,0,0,0.104017006644673,10.4017006644673,0
22Month,0,0.683247159940666,0.136649431988133,0.956546023916932,0,0,0,0.273298863976266,0.273298863976266,0.956546023916932,0,8.33561535127612,0,0.546597727952532,0.136649431988133,0.136649431988133,0.683247159940666,0.683247159940666,0.683247159940666,0.136649431988133,0,0,0,0.136649431988133,0.136649431988133,0,0,1.09319545590506,0.683247159940666,0,0,0.273298863976266,0
