stage,Cardiomyocyte,Hepatocyte,Keratinocyte,Macrophage,Mesenchymal.cell,Mt.rich.cell,Neural.cell,Neural.progenitor.cell,Osteoblast,Primordial.germ.cell
24hpf,0,0,0,0,0,0,0,1,1,0
72hpf,0.281848056003223,0,0,0,0,0,0.84554416800967,0,0,0
21Day,0.369986860264282,0,0,0,0.369986860264282,0,2.21992116158569,0.369986860264282,0,0
3Month,0,0.104017006644673,0.104017006644673,0,0,0,0,0,0,0.104017006644673
22Month,0,0,0,0.273298863976266,0,0.136649431988133,0,0,0,0
