stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Fibroblast,Goblet_cell,Granulocyte,Granulosa_cell,Hatching_gland,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Oocyte,Osteoblast,Pancreatic_cell,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_cone_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,47,11,0,94,0,1,0,0,0,0,0,0,11,1,0,0,0,16,154,22,373,0,1,0,0,56,5358,0,0,0,21,0,0,1,0,0,42,0,0,0
72hpf,166.29,15.5,0,112.46,12.12,34.39,0,0.28,0,0,0.85,0,0.28,0.56,0,0.56,1.69,28.47,684.89,6.2,496.9,0,4.51,24.52,0.28,510.99,941.37,1.13,7.61,0,895.43,2.25,0,483.37,0.56,1.13,74.13,0,0,0
21Day,399.59,10.36,1.48,311.9,5.18,38.11,0,4.81,0,10.36,2.59,1.48,0,5.92,0.74,12.95,5.55,12.58,100.64,9.99,669.31,0,0.37,104.34,0,149.1,327.81,0.74,1.85,0,446.57,44.4,1.85,125.8,7.03,14.8,17.02,2.22,0,7.03
3Month,2.18,8.01,1.04,343.67,0.21,0,1.87,0.21,0.21,167.68,9.47,1.35,0,19.87,9.05,0.94,11.44,11.13,56.38,4.99,256.82,6.14,0.1,9.78,3.02,2.08,3.12,5.2,0.31,0,80.2,2.91,8.01,2.18,0.1,0,1.46,6.97,4.78,5.82
22Month,1.09,4.51,0.68,63,0.68,0,2.05,0.14,0,74.2,6.83,6.83,0,32.8,2.05,0.82,9.84,2.46,10.52,4.51,122.16,1.91,2.19,3.96,0,1.91,3.28,4.24,0.82,0.27,61.9,0.55,6.15,4.1,0.55,0,0.27,0.55,0,2.32
