stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Goblet_cell,Granulocyte,Granulosa_cell,Hatching_gland,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Oocyte,Osteoblast,Pancreatic_cell,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_cone_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,17,6,0,42,3,0,0,0,0,0,0,1,0,0,0,0,3,4,7,87,0,0,0,1,51,586,1,0,0,8,0,0,2,0,0,5,0,0,0
72hpf,10.99,1.69,0,14.94,4.23,3.1,0,0,0,0.56,0,0,0,0,0,0,12.4,21.7,5.64,48.48,0,0.56,1.13,0.85,439.4,189.12,1.13,1.41,0,53.27,3.1,0,15.22,1.97,1.97,4.23,0,0,0
21Day,4.44,1.11,0,40.33,0.74,8.51,0,2.59,0.74,0.37,0.37,0,1.85,0,5.55,1.85,27.01,8.14,9.99,75.85,0,0,8.88,0.74,154.28,76.96,0.37,4.07,0,23.31,9.99,0.74,11.47,3.7,13.69,4.44,0.37,0,3.33
3Month,0.62,3.95,0.21,47.74,0.42,0,0.94,0.62,1.56,2.7,0.52,0,7.39,2.18,0.52,4.37,18.72,20.91,13.31,40.25,6.97,0.1,5.93,1.87,7.91,1.56,2.29,5.62,0,2.91,1.04,75.41,1.35,0,0.1,0.42,4.89,10.61,3.43
22Month,0.14,3.14,0.14,16.26,0.41,0,0.82,0.14,0.41,0.96,5.19,0,8.47,1.09,1.23,1.64,8.61,5.33,9.84,23.5,2.6,0.55,1.37,0.14,9.7,0.82,2.05,6.42,3.01,1.37,0.27,32.8,0.55,0.68,0,0.14,0.41,0,2.32
