stage,Cardiomyocyte,Endothelial.cell,Epithelial.cell,Hepatocyte,Intestinal.bulb.cell,Keratinocyte,Macrophage,Mesenchymal.cell,Neural.cell,Neural.progenitor.cell
24hpf,1,1,0,0,0,1,0,1,0,5
72hpf,0,0,0,0,0,0,0.281848056003223,0,1.12739222401289,0.281848056003223
21Day,0,0,0.369986860264282,0.369986860264282,0,0,0.369986860264282,0.369986860264282,0,0.369986860264282
22Month,0,0,0,0.273298863976266,0.136649431988133,0,0,0,0,0
