stage,Enterocyte,Epithelial.cell,Erythrocyte..Liver.,Goblet.cell,Granulocyte,Hepatocyte,Immune.cell,Immune.progenitor.cell,Intestinal.bulb.cell,Keratinocyte,Macrophage,Mesenchymal.cell,Mesenchymal.cell..caudal.fin.,Nephron.cell,Neural.cell,Neural.progenitor.cell,Oocyte,Pancreatic.cell,Primordial.germ.cell,Smooth.muscle.cell,Spermatocyte
24hpf,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0
72hpf,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.281848056003223,0,0,0,0,0,0
21Day,0,0.369986860264282,0,0,0,0,0,0,0,0,0,0,0,0,0.369986860264282,0.369986860264282,0,0,0,0,0
3Month,0,0.520085033223363,0.104017006644673,0.104017006644673,0.208034013289345,0.728119046512708,0.104017006644673,0.104017006644673,0.728119046512708,0.208034013289345,0.208034013289345,0,0.104017006644673,0.312051019934018,0,0,0,0.104017006644673,7.28119046512708,0.208034013289345,17.6828911295943
22Month,0.136649431988133,0.136649431988133,0,0.136649431988133,0,0.819896591928799,0.136649431988133,0,0,0,0.273298863976266,0.136649431988133,0,0,0,0,0.273298863976266,0,0.409948295964399,0,0.136649431988133
