stage,Endothelial.cell,Enterocyte,Epithelial.cell,Granulocyte,Hepatocyte,Immune.cell,Immune.progenitor.cell,Intestinal.bulb.cell,Ionocyte,Keratinocyte,Mesenchymal.cell,Neural.cell,Neural.progenitor.cell,Neurosecretory.cell,Oligodendrocyte,Oocyte,Pancreatic.cell,Primordial.germ.cell,Radial.glia,Spermatocyte,T.cell
24hpf,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0
72hpf,0,0,0,0,0,0,0,0,0,0,0.281848056003223,0.84554416800967,0.281848056003223,0,0,0,0,0,0,0,0
21Day,0,0,0,0,0,0,0,0,0,0,0,0.739973720528564,0,0.369986860264282,0,0,0,0,0,0,0
3Month,0,0,0.312051019934018,0.104017006644673,0.416068026578691,0.104017006644673,0.104017006644673,0,0.312051019934018,0.104017006644673,0.208034013289345,0.208034013289345,0,0,0.104017006644673,0,0.104017006644673,3.53657822591887,0.104017006644673,0.312051019934018,0.104017006644673
22Month,0.136649431988133,0.136649431988133,0,0,0.546597727952532,0,0,0.136649431988133,0,0,0.136649431988133,0,0,0,0,0.136649431988133,0,4.50943125560839,0,0,0.136649431988133
