stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Goblet_cell,Granulocyte,Granulosa_cell,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Oocyte,Osteoblast,Pancreatic_cell,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,8,7,0,0,0,0,0,0,0,0,1,0,0,0
72hpf,0.56,0,0,0,0,0,0,0,0,0,0,0,0,0.28,0,0,3.38,0,0.56,0,0.56,0,0.85,23.68,5.92,0,0.28,0,10.43,0,0,0.28,0,2.25,0,0,0
21Day,0.74,0,0.37,2.96,0.74,0.74,0,0.37,0,0,0,1.48,0,0.74,0,0,5.55,0.74,9.99,0,0,0.74,0.37,8.88,3.7,0,0,0,55.13,2.22,0.37,1.85,0,0,0,0,0.37
3Month,0,0.52,0.21,1.35,0,0,0.42,0,0.42,0.73,0,93.51,0.62,0,1.66,0.21,0.73,0.21,10.61,6.76,0.62,0.62,6.66,0,0.1,0.1,0.1,0,0.31,1.66,0.62,0,0,0.1,0.21,0.73,0.73
22Month,0.41,0.27,0,1.23,0.14,0,0.68,0,0.14,0.68,0.41,204.7,0.68,0,0.68,0.14,0.27,0.55,7.79,0.82,11.21,0.41,0.27,0.14,0,0,0.14,0.82,0.14,0.27,1.09,0.14,0.27,0,0.27,0,0.41
