stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Goblet_cell,Granulocyte,Granulosa_cell,Hatching_gland,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Oocyte,Osteoblast,Pancreatic_cell,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_cone_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,19,3,0,37,2,0,0,1,0,0,0,6,0,0,0,0,0,15,16,70,0,0,0,0,20,329,0,0,0,2,0,0,0,0,0,1,0,0,0
72hpf,9.86,2.82,0,11.27,1.97,1.97,0,0.28,0,0.28,0,0,0,0,0.85,0.28,10.15,25.37,2.54,20.86,0,3.95,0.56,0.28,90.76,49.32,0.56,0,0,27.06,1.13,0,5.92,1.97,1.13,3.66,0,0,0
21Day,37,1.85,1.11,73.26,3.7,11.47,0,6.66,0.74,2.22,0,0,2.96,1.11,16.65,3.7,2.22,39.59,12.58,85.1,0,0,5.92,0.37,51.43,31.08,1.11,1.48,0,32.56,4.44,0.74,5.18,2.22,4.44,1.11,0.74,0,8.51
3Month,0.21,1.56,0.42,17.06,0.21,0,0.52,0.42,4.99,3.43,0.1,0,32.35,5.3,0.94,7.39,1.87,5.93,5.2,9.26,2.91,0,1.35,0.62,0.1,0,1.04,0.31,0,0.31,1.14,11.23,0.21,0,0,0,1.46,1.66,6.03
22Month,0.14,3.14,0.82,7.65,0,0,0.82,1.09,1.23,5.88,4.92,0,69.28,2.87,3.01,9.02,0.27,1.23,5.47,9.84,0,2.32,1.78,0.14,0.41,0.27,1.09,0.82,0.27,0.14,0.55,4.1,0.82,0.27,0,0,0.14,0,3.28
