stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Fibroblast,Goblet_cell,Granulocyte,Granulosa_cell,Hatching_gland,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Oocyte,Osteoblast,Pancreatic_cell,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_cone_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,20,9,0,124,0,3,0,1,0,0,0,0,11,0,0,0,0,5,16,24,66,0,0,0,1,31,523,1,0,0,10,0,0,1,0,0,1,0,0,0
72hpf,15.22,10.99,0,36.64,14.94,19.73,0,1.13,0,0,0.85,0.28,0,0.56,0,1.97,0.28,12.4,81.17,5.07,79.48,0,2.82,3.1,0.56,222.1,175.87,1.69,3.95,0,133.31,1.97,0.28,18.04,3.1,1.41,6.76,0,0,0
21Day,16.65,4.44,1.11,71.04,7.03,58.83,0,18.87,0,0.74,3.7,0,0,5.92,4.07,26.27,4.07,6.66,32.93,13.32,95.09,0,0,11.47,0.74,65.49,41.44,2.22,1.48,0,76.96,12.58,0,7.03,2.96,5.92,1.11,0.37,0,8.14
3Month,1.35,11.86,6.35,175.48,2.39,0,2.39,4.68,0.52,51.8,42.02,0.42,0,174.33,42.54,9.67,103.08,11.65,47.64,55.65,57.83,10.3,0.21,51.59,8.43,11.75,3.02,15.81,4.47,0,5.72,8.53,86.96,2.08,0.21,0,1.46,16.54,95.18,40.36
22Month,0.27,13.94,6.01,57.94,0.82,0,1.91,4.78,0.14,15.58,75.98,39.08,0,303.91,29.65,13.25,97.57,3.01,10.93,55.48,39.49,1.09,6.42,28.56,1.09,5.88,1.78,12.3,4.37,1.09,2.46,1.37,16.26,6.97,4.92,0,0.41,2.05,0.27,15.58
