stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Goblet_cell,Granulocyte,Granulosa_cell,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Oocyte,Osteoblast,Pancreatic_cell,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_cone_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,1,4,0,8,0,0,0,0,0,0,0,1,0,0,0,1,0,4,24,0,0,0,0,12,201,0,0,0,8,0,0,0,0,0,2,0,0,0
72hpf,3.95,1.41,0,4.79,0,3.66,0,0,0,0,0,0,0,0,0,1.97,8.46,0.56,18.04,0,0,0.85,0,282.41,43.97,2.54,2.25,0,17.76,0,0.28,5.07,0.56,0,1.97,0,0,0
21Day,3.7,0.74,0,12.95,0.37,0.37,0,0.37,0,0,0,0.74,0,3.33,0.37,0.37,6.29,0.37,29.23,0,0,1.48,0,92.87,25.16,3.33,2.22,0,14.8,4.44,2.22,6.29,0.74,0.37,1.11,0,0,0.37
3Month,0.1,1.66,0.52,20.18,0,0,0.21,0,1.25,0.62,0,6.14,2.08,0,4.16,0.73,3.74,2.18,11.86,2.08,0,0.73,0.42,34.53,0.1,8.74,1.04,0,0.42,0.42,93.41,0.21,0,0,0.31,1.25,17.47,4.06
22Month,0.14,1.23,0.96,8.34,0.14,0,0.27,0,1.5,2.19,11.34,54.93,0.27,0.68,6.15,0.27,0.41,1.78,11.89,0.55,0.82,0.68,0,12.98,0.68,8.34,3.01,1.5,0.14,0.27,29.24,0.41,0.27,0,0,0.14,0,1.78
