stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Fibroblast,Goblet_cell,Granulocyte,Granulosa_cell,Hatching_gland,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Oocyte,Osteoblast,Pancreatic_cell,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_cone_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,7,2,0,29,1,0,0,0,0,0,0,0,5,2,0,1,0,4,8,8,31,0,0,0,0,63,3880,2,0,0,5,0,0,3,0,0,6,0,0,0
72hpf,131.62,30.44,0,80.61,26.21,132.19,0,1.69,0,0,3.38,0,0.28,1.41,0,3.38,0,29.03,214.77,25.37,175.03,0,10.15,13.81,2.25,10082.55,3703.77,10.71,53.83,0,224.91,3.95,0,882.18,16.63,13.53,19.45,0,0,0
21Day,62.53,8.88,7.4,136.16,5.55,131.72,0,15.54,0,0.37,8.14,0,0,18.13,3.33,35.89,25.9,8.51,70.67,26.27,155.39,1.11,0.74,53.65,0,3414.24,950.87,8.14,34.78,0,57.72,125.8,1.11,298.95,20.72,42.18,24.42,0.37,0,22.94
3Month,0.21,37.86,1.56,44,0.21,0,0.42,0.31,0.31,1.14,3.22,0.62,0,9.57,3.43,0.21,12.59,1.14,2.18,2.18,30.69,1.56,0.31,2.81,0.83,42.44,20.8,12.07,10.71,0,0.21,1.25,10.19,39.21,0.31,0.21,3.64,0.83,5.82,2.5
22Month,0,43.04,0.96,15.03,0.55,0,1.09,0.14,0.55,0.27,4.51,1.5,0,29.11,1.23,0.41,5.47,0.14,0.96,2.73,31.29,0.68,1.5,2.87,0.14,41.81,10.8,20.09,8.34,0.14,0.27,0.41,3.42,104.67,2.73,0,3.28,0.41,0,1.23
