stage,Cardiomyocyte,Epithelial.cell,Erythroid.progenitor.cell,Granulocyte,Hepatocyte,Immune.cell,Intestinal.bulb.cell,Keratinocyte,Macrophage,Mesenchymal.cell,Neural.cell,Neural.progenitor.cell,Oligodendrocyte,Osteoblast,Primordial.germ.cell,Smooth.muscle.cell,T.cell
24hpf,0,1,0,0,0,0,0,0,0,1,0,4,0,0,0,0,0
72hpf,0.281848056003223,0.281848056003223,0.281848056003223,0,0,0,0,0,0,0.84554416800967,3.6640247280419,1.40924028001612,0.281848056003223,0.84554416800967,0,0,0
21Day,0,0.369986860264282,0,0,0,0,0,0.369986860264282,0.369986860264282,1.47994744105713,1.84993430132141,0.739973720528564,0,0,0,0,0.739973720528564
3Month,0,0,0,0,0.104017006644673,0,0.104017006644673,0,0,0,0,0,0,0,0.312051019934018,0.104017006644673,0
22Month,0,0,0,0.136649431988133,0,0.136649431988133,0,0,0.136649431988133,0,0,0,0,0,0,0,0.136649431988133
