stage,Epithelial.cell,Erythrocyte..Liver.,Ionocyte,Keratinocyte,Neural.cell,Neural.progenitor.cell
72hpf,0,0,0,0.281848056003223,0,0.281848056003223
21Day,0.739973720528564,0,0,0,0.369986860264282,0
3Month,0.104017006644673,0.104017006644673,0.104017006644673,0,0,0
