stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Goblet_cell,Granulocyte,Granulosa_cell,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Oocyte,Osteoblast,Pancreatic_cell,Pancreatic_macrophage,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_cone_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,1,0,0,34,0,0,0,0,0,1,0,0,0,0,0,5,9,38,1,0,0,0,0,2,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0
72hpf,0.28,3.38,0,22.83,2.25,0.28,0,0,0,1.69,0,0,0,1.97,0,8.46,73.84,5.36,5.64,0,0.85,0.28,0.56,5.64,8.74,0.28,0,0,8.46,0,0,1.41,3.38,0,0,1.41,0,0,0
21Day,1.85,3.33,1.48,69.93,0.37,4.81,0,0.74,0.37,8.51,0,1.48,1.11,24.79,3.7,3.33,30.71,30.71,13.69,0,0,2.22,0.37,5.18,5.18,1.85,0,0,8.88,1.85,0,1.48,2.59,0,1.48,1.85,0,0,15.17
3Month,0.21,11.34,1.98,128.77,0.94,0,1.66,1.04,20.28,62.41,0.31,29.44,42.02,5.51,30.48,7.8,28.4,55.34,17.99,5.1,0,11.03,8.01,1.04,0.52,3.74,0.62,0,1.98,4.26,0.1,91.12,0.52,0,0,0.52,11.75,39.21,47.54
22Month,0,15.3,3.01,57.26,0.14,0,1.23,0.96,6.7,88.82,11.07,53.57,22.14,9.16,40.99,2.6,8.34,53.02,19.81,0.96,2.46,7.93,0.41,1.09,0.14,2.87,0.41,0.82,1.37,0.68,0,18.04,1.78,0.14,0,0.27,1.37,0,20.91
