stage,Epithelial.cell,Granulocyte,Hepatocyte,Intestinal.bulb.cell,Mesenchymal.cell,Neural.cell
72hpf,0,0,0,0,0,1.12739222401289
21Day,0,0,0,0,0.369986860264282,0
3Month,0.104017006644673,0.104017006644673,0.104017006644673,0.208034013289345,0,1.1441870730914
