stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Fibroblast,Goblet_cell,Granulocyte,Granulosa_cell,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Oocyte,Osteoblast,Pancreatic_cell,Pancreatic_macrophage,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_cone_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
72hpf,0,0,0,0.28,0.28,0,0,0,0,0,0,0,0.56,0,0,0.85,3.66,0,0,0.56,0,9.02,0,0,1.69,1.13,0.28,0.28,0,0.85,0,0,0.56,0,0,0,0,0,0,0
21Day,1.48,0,1.11,8.14,0.37,2.96,0,0.37,0,0.37,0,0,60.68,0.74,1.85,2.22,1.11,3.33,1.11,8.14,0,0.74,3.33,0.37,8.88,3.7,0,0,0,4.81,5.92,0,1.11,1.11,1.48,0.74,0,0.37,0,0.37
3Month,1.14,7.59,15.91,71.25,0.42,0,10.19,1.14,0.42,11.23,21.53,0.52,3534.29,38.69,2.5,76.04,14.98,25.48,18.31,30.27,8.53,10.71,13.63,16.85,3.74,0.94,5.2,5.62,0,2.39,64.28,0.42,70,1.98,0.21,0,0.83,8.84,140.21,24.76
22Month,3.55,10.11,9.43,32.25,0,0,19.4,1.37,0,6.97,34.03,8.34,6525.83,13.66,6.01,48.92,2.87,5.06,24.73,29.65,1.09,241.46,6.97,1.09,3.01,0.41,4.51,9.02,6.15,1.37,10.11,0,16.4,3.55,4.78,0.14,0.27,1.91,0.41,13.53
