stage,Epithelial.cell,Granulocyte,Granulosa.cell,Hepatocyte,Intestinal.bulb.cell,Macrophage,Mesenchymal.cell,Neural.cell,Primordial.germ.cell
24hpf,0,0,0,0,0,0,1,0,0
72hpf,0,0,0,0,0,0,0,3.6640247280419,0
21Day,0,0,0,0,0,0.369986860264282,0,0.739973720528564,0
3Month,0.104017006644673,0,0,0.208034013289345,0,0,0,0,0.208034013289345
22Month,0.136649431988133,0.136649431988133,0.136649431988133,0.819896591928799,0.136649431988133,0.136649431988133,0,0,0
