stage,Epithelial.cell,Granulocyte,Hepatocyte,Immune.progenitor.cell,Intestinal.bulb.cell,Keratinocyte,Mesenchymal.cell,Nephron.cell,Neural.progenitor.cell,Osteoblast,Primordial.germ.cell,Retinal.cell,Smooth.muscle.cell,Spermatocyte,T.cell
24hpf,0,0,0,0,0,0,2,0,1,1,0,0,0,0,0
21Day,0.369986860264282,0,0,0,0,0.369986860264282,0,0,0,0,0,0,0,0,0
3Month,0.104017006644673,0.104017006644673,0,0,0.208034013289345,0,0,0.104017006644673,0,0,0.520085033223363,0,0.104017006644673,0.312051019934018,0.104017006644673
22Month,0,0,0.409948295964399,0.136649431988133,0,0,0,0,0,0,0,0.136649431988133,0,0,0
