stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Fibroblast,Goblet_cell,Granulocyte,Granulosa_cell,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Oocyte,Osteoblast,Pancreatic_cell,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_cone_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,1,3,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,16,47,2,0,0,1,0,0,0,0,0,2,0,0,0
72hpf,9.02,3.1,0,13.81,1.97,9.58,0,0.28,0,0,0.28,0,0,0,0,0,1.97,15.22,1.97,12.12,0,0.28,0.56,0.28,1135.57,65.95,3.38,11.56,0,17.47,1.41,0.28,54.96,0,1.13,1.97,0,0,0
21Day,5.55,0.37,1.11,19.24,0.37,10.36,0,2.22,0,0,0.37,0,1.85,0,1.48,1.48,0.74,4.81,2.22,17.76,0,0,0.37,0,299.69,19.24,1.11,11.47,0,5.18,9.62,0.37,37.74,0.74,4.81,0.37,0,0,1.48
3Month,0,4.99,0,10.51,0.42,0,0.21,0,0.21,0.83,1.56,0.1,14.77,0.94,0.1,2.08,0.73,2.91,4.26,11.13,3.02,0,1.25,0.42,4.68,1.77,10.09,14.25,0,0.42,1.04,7.28,1.77,0.1,0,0.83,2.08,4.37,1.56
22Month,0,3.28,0.55,8.75,0.55,0,0.41,0,0,0.68,3.83,34.3,43.32,1.37,0.82,2.32,0.14,0.27,4.92,11.21,0.14,0.68,0.41,0,5.47,1.09,12.85,22.96,0.55,0,0.14,15.3,1.37,0.14,0,0.41,0.27,0,1.23
