stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Fibroblast,Goblet_cell,Granulocyte,Granulosa_cell,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Oocyte,Osteoblast,Pancreatic_cell,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,2,0,0,0,0,0,0,0,0,0,0,0
72hpf,0.28,0,0,0.56,1.13,0.28,0,0,0,0,0,0,0,0,0,0,6.76,0.28,0,0,0,0.85,0,0,0.56,0,1.69,0,0,0.28,0,0,0,0,0,0,0,0
21Day,0.74,0,0.74,3.33,0.74,2.22,0,0.37,0,0.37,0,0,2.59,1.11,0.74,36.26,0.37,2.59,0.74,2.22,0,0,0,0,4.07,2.59,1.11,0.37,0,0.74,2.22,0,0,0,0,0,0,0.74
3Month,0.94,4.78,5.1,63.24,0.1,0,6.14,0.21,0.1,68.34,16.54,0.1,377.06,20.28,1.14,1255.8,3.85,17.68,12.27,21.01,4.26,0.62,4.78,4.78,2.91,0.31,8.01,2.6,0,0.62,17.37,45.14,1.04,0.1,0.21,5.1,12.79,15.91
22Month,0.55,6.15,10.52,58.35,0.14,0,4.1,0.27,0.14,43.73,11.75,8.75,1795.85,4.92,1.23,986.75,1.37,2.19,7.93,14.62,0.41,34.57,3.96,0.14,0.41,0.41,7.24,3.28,4.65,0.55,2.73,6.83,1.64,2.46,0,0.68,0,3.83
